osm_id,lat,lon,levels,height_tag,building_type,area_m2,perimeter_m,compactness,rectangularity,elongation,long_side_m,short_side_m,n_vertices,has_name,dsm_height_m
343682061,12.97134,77.645066,3,,residential,96.4,39.4,0.7824,0.9996,0.8842,10.4,9.2,4,0,
343682062,12.971345,77.645206,3,,residential,82.6,36.4,0.7839,0.9988,0.9143,9.5,8.7,4,0,
343682063,12.971229,77.645077,3,,residential,69.2,33.6,0.7687,0.9988,0.7455,9.6,7.2,4,0,
343682064,12.971241,77.645212,3,,residential,93.2,38.7,0.7839,0.9998,0.9147,10.1,9.2,4,0,
343682065,12.971124,77.645081,3,,residential,75.9,35.5,0.7566,0.9993,0.6781,10.6,7.2,4,0,
343682066,12.97113,77.645214,3,,residential,80.1,35.8,0.7853,0.9991,0.9757,9.1,8.8,4,0,
343682067,12.971023,77.645096,3,,residential,76.3,35.0,0.7841,0.9993,0.9217,9.1,8.4,4,0,
343682068,12.971033,77.645197,3,,residential,102.2,40.5,0.7841,0.9993,0.9223,10.5,9.7,4,0,
343683121,12.970961,77.643582,2,,residential,128.8,45.9,0.7673,0.9994,0.7357,13.2,9.7,4,0,
343683122,12.970963,77.643423,2,,residential,154.2,51.4,0.7339,0.9994,0.5928,16.1,9.6,4,1,
343683123,12.971076,77.643398,2,,residential,128.8,45.9,0.7672,0.9988,0.7364,13.2,9.7,4,0,
343683127,12.971511,77.64338,3,,civic,198.3,58.7,0.7237,0.9999,0.5621,18.8,10.6,4,0,
343683128,12.971288,77.643396,2,,residential,156.9,51.5,0.7425,0.9994,0.6215,15.9,9.9,4,0,
343683343,12.924989,77.690146,4,,other,71.0,34.8,0.7386,0.987,0.6033,10.9,6.6,4,0,
343683748,12.973092,77.6447,2,,residential,151.1,49.9,0.7642,0.9997,0.7177,14.5,10.4,4,0,
343683751,12.972757,77.644721,3,,residential,151.2,49.9,0.7641,0.9997,0.7172,14.5,10.4,4,0,
343683752,12.972868,77.644712,2,,residential,151.1,49.8,0.7642,0.9992,0.7177,14.5,10.4,4,0,
343684215,12.973711,77.643678,3,,commercial,156.0,50.0,0.7848,0.9991,0.9492,12.8,12.2,4,0,
343684216,12.973717,77.64382,2,,residential,209.8,58.0,0.7848,0.9996,0.9478,14.9,14.1,4,0,
343684217,12.97357,77.6447,4,,residential,198.9,56.9,0.7721,0.9996,0.7696,16.1,12.4,4,0,
343684219,12.973741,77.644532,4,,commercial,259.6,66.9,0.7287,0.9998,0.5762,21.2,12.2,4,0,
343684220,12.973739,77.643958,1,,residential,220.2,60.8,0.7473,0.9995,0.6394,18.6,11.9,4,0,
343684221,12.973743,77.644088,3,,commercial,220.2,60.9,0.7472,0.9994,0.6381,18.6,11.9,4,0,
343684222,12.973758,77.644228,1,,residential,220.3,60.9,0.7472,0.9995,0.639,18.6,11.9,4,0,
343684227,12.973743,77.644389,4,,commercial,290.3,70.2,0.7408,0.9995,0.6152,21.7,13.4,4,0,
343684896,12.975586,77.639797,2,,other,161.8,53.9,0.7006,0.926,0.6759,16.1,10.9,6,0,
343685125,12.97429,77.643742,3,,residential,387.9,100.9,0.4786,0.7104,0.8968,24.7,22.1,14,0,
343685127,12.97409,77.64374,5,,residential,376.2,82.4,0.6959,0.8963,0.8023,22.9,18.4,12,0,
343685143,12.974204,77.64641,1,,other,259.1,65.3,0.7635,0.9998,0.7135,19.1,13.6,4,0,
343685154,12.975626,77.64646,4,,other,404.2,93.5,0.581,0.7903,0.5971,29.3,17.5,8,1,
343685823,12.93008,77.675399,3,,other,152.2,50.3,0.7561,0.9641,0.8998,13.2,11.9,6,0,
343686155,12.926236,77.68883,4,,other,158.9,51.4,0.7563,0.9978,0.6757,15.4,10.4,4,0,
343686325,12.906723,77.639518,2,,residential,42.2,26.4,0.7579,1.0,0.6849,7.8,5.4,4,1,
343687090,12.926626,77.689395,4,,other,67.6,38.5,0.5742,0.9992,0.3168,14.6,4.6,4,1,
343687098,12.927736,77.689066,4,,other,564.5,101.8,0.6842,0.999,0.4715,34.6,16.3,5,1,
343688219,12.971887,77.642939,2,,residential,148.3,49.6,0.7579,0.9994,0.6853,14.7,10.1,4,0,
343690673,12.92317,77.692526,2,,residential,173.1,58.1,0.6455,0.8857,0.5766,18.4,10.6,7,0,
343690674,12.92302,77.69252,2,,residential,268.6,67.0,0.7527,0.9997,0.6607,20.2,13.3,5,0,
343690675,12.922446,77.692763,2,,residential,215.4,61.4,0.7186,0.9993,0.549,19.8,10.9,5,0,
343690676,12.922343,77.692756,2,,residential,217.0,60.2,0.7536,0.9995,0.6651,18.1,12.0,5,0,
343690677,12.922826,77.694216,2,,residential,235.5,62.2,0.7657,0.9996,0.7262,18.0,13.1,5,0,
343690678,12.922691,77.69421,2,,residential,230.8,61.5,0.7671,0.9996,0.7351,17.7,13.0,5,0,
343690679,12.923854,77.692526,2,,residential,227.5,60.6,0.7795,0.9993,0.8407,16.5,13.8,5,0,
343690680,12.924982,77.686718,8,34.45,commercial,4860.9,397.3,0.3871,0.8249,0.3769,125.0,47.1,29,1,
343690681,12.925718,77.686728,8,32.6,commercial,5963.6,384.6,0.5067,0.9265,0.3968,127.4,50.5,15,1,
343691337,12.978103,77.639061,1,,other,396.6,91.1,0.6007,0.9998,0.3468,33.8,11.7,7,0,
343744204,12.950679,77.699966,1,,commercial,428.7,82.9,0.7848,0.9979,0.9424,21.4,20.1,4,0,
343749775,12.952226,77.699324,4,,residential,2034.8,262.9,0.37,0.8672,0.544,65.7,35.7,51,1,
343882798,13.005847,77.623302,4,,residential,199.8,58.6,0.7302,0.996,0.5791,18.6,10.8,4,1,
343882803,13.006062,77.622829,3,,residential,247.4,64.3,0.7515,0.9966,0.6544,19.5,12.7,4,0,
343882804,13.006124,77.623152,4,,residential,135.2,51.4,0.644,0.9974,0.4036,18.3,7.4,4,0,
343882808,13.00621,77.623052,4,,residential,342.9,74.3,0.7803,0.9957,0.848,20.2,17.1,4,1,
343882812,13.006094,77.6233,3,,residential,134.6,50.6,0.6617,0.9974,0.4306,17.7,7.6,4,1,
343882814,13.006006,77.622959,5,,residential,344.4,74.4,0.7818,0.9957,0.8696,19.9,17.3,4,1,
343882816,13.005788,77.623418,3,,residential,342.1,74.0,0.785,0.9951,0.9502,19.0,18.1,4,1,
343882817,13.006056,77.623453,4,,residential,106.1,42.5,0.7373,0.996,0.6013,13.3,8.0,4,1,
343882818,13.006223,77.622896,3,,residential,258.9,65.9,0.7485,0.9961,0.6418,20.1,12.9,5,1,
343882819,13.005899,77.623235,2,,residential,162.0,55.6,0.6596,0.9972,0.4272,19.5,8.3,5,1,
343882820,13.006154,77.622743,5,,residential,283.0,68.2,0.7647,0.9959,0.719,19.9,14.3,5,0,
343884160,13.005767,77.622933,4,,residential,133.2,48.4,0.7134,0.9961,0.5338,15.8,8.4,4,0,
343884162,13.005582,77.62339,3,,residential,183.9,56.2,0.7312,0.9967,0.5827,17.8,10.4,4,1,
343884164,13.005545,77.62288,2,,residential,108.2,46.0,0.643,0.9973,0.4019,16.4,6.6,4,0,
343884171,13.005582,77.622821,4,,residential,130.4,52.0,0.6046,0.9501,0.3603,19.5,7.0,4,1,
343884173,13.005434,77.62315,3,,other,279.2,67.1,0.7797,0.9954,0.8398,18.3,15.3,4,1,
343884175,13.005828,77.622735,2,,residential,171.5,52.7,0.7751,0.9959,0.7908,14.8,11.7,4,0,
343884177,13.005594,77.623226,2,,residential,123.2,45.7,0.7408,0.9952,0.6131,14.2,8.7,4,0,
343884178,13.005601,77.622723,1,,residential,119.5,45.3,0.733,0.9964,0.5876,14.3,8.4,4,0,
343884182,13.00531,77.623281,4,,residential,143.0,48.0,0.7807,0.9954,0.8539,13.0,11.1,4,0,
343884184,13.005522,77.622946,3,,residential,117.6,46.6,0.6802,0.998,0.4632,16.0,7.4,4,1,
343884186,13.005682,77.623047,3,,residential,300.3,69.4,0.783,0.9948,0.8908,18.4,16.4,4,1,
343884188,13.005614,77.623121,3,,residential,123.8,45.5,0.7504,0.9967,0.6495,13.8,9.0,4,0,
343884198,13.00581,77.622852,2,,residential,144.8,50.1,0.7259,0.9967,0.5674,16.0,9.1,5,0,
343884202,13.005722,77.622543,3,,residential,250.5,63.3,0.7854,0.9944,0.975,16.1,15.7,5,0,
343885073,12.999695,77.626225,18,,residential,2167.8,248.2,0.4422,0.8996,0.3163,87.3,27.6,12,0,
344049826,13.00567,77.624181,2,,residential,154.8,50.9,0.7509,0.9967,0.6516,15.4,10.1,4,0,
344049827,13.00571,77.624082,2,,residential,125.4,47.6,0.6957,0.9971,0.494,16.0,7.9,4,0,
344049832,13.006203,77.624109,2,,residential,172.9,53.1,0.7707,0.9958,0.7564,15.2,11.5,4,0,
344049833,13.00588,77.623781,4,,residential,329.2,72.6,0.7854,0.9953,0.9862,18.3,18.1,4,1,
344049834,13.006368,77.623997,4,,residential,270.8,68.4,0.7263,0.9928,0.5702,21.9,12.5,4,1,
344049835,13.0055,77.624061,4,,other,347.5,75.6,0.7639,0.9961,0.7134,22.1,15.8,4,1,
344049836,13.005597,77.62384,2,,residential,192.1,58.3,0.7099,0.9972,0.5252,19.2,10.1,4,1,
344049839,13.006034,77.624065,6,,residential,264.7,68.4,0.7111,0.9968,0.5285,22.4,11.8,4,1,
344049840,13.006319,77.624181,2,,residential,77.4,36.6,0.7274,0.9969,0.5716,11.7,6.7,4,0,
344049842,13.005737,77.623732,2,,commercial,128.5,47.4,0.7182,0.9972,0.5463,15.4,8.4,4,0,
344050052,13.005797,77.62393,2,,residential,147.6,50.8,0.7182,0.994,0.5506,16.4,9.0,4,0,
344194817,12.917109,77.592759,2,,commercial,202.9,57.6,0.7688,0.9995,0.7457,16.5,12.3,4,1,
344709836,12.924406,77.485042,2,,other,98.3,40.1,0.7686,0.9965,0.7428,11.5,8.6,4,1,
344711453,12.938579,77.744141,4,,commercial,51.8,29.2,0.7629,0.9989,0.7097,8.5,6.1,4,0,
344717605,12.924536,77.485399,2,,commercial,182.7,70.8,0.4583,0.9989,0.2153,29.1,6.3,4,1,
344718932,13.017626,77.487207,2,,residential,188.2,60.9,0.6385,0.9112,0.8667,15.4,13.4,8,1,
344727151,12.939325,77.729075,4,,other,808.5,121.3,0.6906,0.9989,0.4837,40.9,19.8,4,0,
344937143,12.937967,77.746386,1,,commercial,98.1,46.1,0.58,0.7733,0.6457,14.0,9.1,6,0,
344937203,12.938157,77.746662,1,,commercial,31.3,27.7,0.513,0.7892,0.2702,12.1,3.3,4,0,
344938643,12.938811,77.744377,5,,residential,1375.7,192.1,0.4684,0.9485,0.5434,51.7,28.1,12,0,
344940111,12.93839,77.744252,1,,commercial,83.9,36.7,0.7841,0.999,0.9198,9.6,8.8,4,0,
344946459,12.94018,77.746769,4,,commercial,242.5,65.7,0.7063,0.8055,0.778,19.7,15.3,10,1,
344988558,12.87533,77.61638,5,,residential,1677.0,183.0,0.6292,0.9995,0.3831,66.2,25.4,4,1,
345028481,13.001598,77.626792,2,,residential,150.8,63.7,0.4677,0.621,0.6601,19.2,12.7,10,0,
345028483,13.001986,77.625769,5,,other,294.1,69.6,0.7629,0.9965,0.7083,20.4,14.5,4,1,
345028484,13.001514,77.625295,2,,residential,163.9,63.7,0.5072,0.6667,0.7013,18.7,13.1,12,1,
345028485,13.001462,77.625473,6,,residential,455.4,85.7,0.7791,0.9958,0.8321,23.4,19.5,4,0,
345028487,13.00156,77.625148,2,,residential,164.3,65.4,0.4834,0.7946,0.6302,18.1,11.4,16,0,
345028490,13.00141,77.626528,4,,residential,263.3,66.4,0.7505,0.9964,0.6496,20.2,13.1,4,1,
345028491,13.001145,77.6264,2,,residential,137.7,47.8,0.758,0.9963,0.6834,14.2,9.7,4,0,
345028492,13.00224,77.624402,2,,residential,189.5,55.8,0.7658,0.9959,0.7241,16.2,11.7,4,0,
345028494,13.001628,77.626065,4,,residential,347.4,76.8,0.7401,0.9969,0.6114,23.9,14.6,4,0,
345028496,13.001273,77.626009,5,,residential,192.6,61.3,0.6435,0.9975,0.4029,21.9,8.8,4,1,
345028497,13.001527,77.626947,5,,other,365.7,78.1,0.7526,0.9967,0.6586,23.6,15.5,4,1,
345028500,13.001138,77.626276,3,,residential,84.6,39.1,0.6962,0.9977,0.495,13.1,6.5,4,0,
345028501,13.001481,77.626358,1,,residential,279.9,69.9,0.7205,0.9971,0.5523,22.5,12.5,4,0,
345028503,13.001762,77.625715,5,,residential,322.1,73.6,0.7477,0.9966,0.6385,22.5,14.4,4,1,
345028504,13.001728,77.626467,5,,residential,291.1,70.6,0.7342,0.9933,0.5923,22.2,13.2,4,1,
345028505,13.002035,77.62506,4,,residential,603.6,101.6,0.7355,0.9968,0.596,31.9,19.0,4,1,
345028507,13.002374,77.624224,2,,residential,304.8,83.5,0.5488,0.707,0.7912,23.3,18.5,6,1,
345028508,13.002378,77.624877,2,,residential,156.1,53.1,0.6954,0.9193,0.664,16.0,10.6,6,0,
345028509,13.001744,77.625439,3,,residential,76.5,38.4,0.6536,0.9813,0.4221,13.6,5.7,4,1,
345028510,13.002522,77.624526,1,,residential,214.8,70.8,0.5387,0.8063,0.7396,19.0,14.0,8,0,
345028511,13.00227,77.625236,2,,residential,184.5,55.8,0.7451,0.8607,0.8916,15.5,13.8,7,0,
345029030,13.002672,77.624342,1,,residential,141.4,64.4,0.4288,0.7236,0.4269,21.4,9.1,12,0,
345155303,12.938029,77.746895,2,,civic,118.2,44.6,0.7468,0.9952,0.6345,13.7,8.7,4,0,
345155304,12.938247,77.747092,1,,civic,88.2,40.3,0.6816,0.9966,0.4658,13.8,6.4,4,0,
345155305,12.938103,77.747141,1,,civic,161.3,56.2,0.6416,0.9969,0.3999,20.1,8.0,4,0,
345155309,12.937795,77.747614,3,,commercial,304.7,81.4,0.5778,0.7658,0.663,24.5,16.2,7,0,
345155310,12.937672,77.747873,3,,commercial,137.5,54.5,0.5825,0.9989,0.3258,20.6,6.7,5,1,
345155318,12.937898,77.748025,1,,other,47.9,27.7,0.7835,0.9996,0.9064,7.3,6.6,4,0,
345155319,12.937894,77.748115,2,,other,78.2,36.1,0.7541,0.9999,0.6672,10.8,7.2,4,0,
345155320,12.937876,77.748331,1,,other,47.2,27.5,0.7844,0.9997,0.9323,7.1,6.6,4,0,
345199026,12.950424,77.592112,3,,commercial,502.9,94.3,0.7107,0.9617,0.5316,31.4,16.7,4,1,
345699780,13.016144,77.659933,1,,other,85.9,37.2,0.7802,0.9957,0.8495,10.1,8.6,6,1,
345831453,12.980067,77.692046,12,,residential,5104.7,903.4,0.0786,0.2546,0.7848,159.8,125.4,136,0,
345840156,12.96786,77.671998,5,,residential,3141.6,405.3,0.2403,0.673,0.5849,89.3,52.3,54,1,
345840340,12.968374,77.670041,4,,other,190.0,55.7,0.77,0.9984,0.7541,15.9,12.0,4,0,
345840395,12.968795,77.673552,1,,civic,348.3,75.1,0.7765,0.9956,0.8041,20.9,16.8,4,0,
345840583,12.969365,77.674393,6,,other,835.2,119.7,0.7324,0.9971,0.5861,37.8,22.2,4,1,
345840629,12.975618,77.617931,7,,commercial,1625.5,205.8,0.4821,0.6808,0.5189,67.8,35.2,22,0,
345840661,12.98256,77.610901,6,,other,2047.1,194.9,0.677,0.9053,0.6381,59.5,38.0,6,0,
345840694,12.981398,77.612634,1,,commercial,415.3,85.0,0.7217,0.9969,0.5554,27.4,15.2,5,1,
345840910,12.975363,77.619621,5,,residential,383.8,83.4,0.6937,0.9536,0.5681,26.6,15.1,6,0,
345845986,13.030014,77.578471,3,,other,171.5,55.4,0.701,0.9986,0.506,18.4,9.3,4,1,
345846153,12.95522,77.72108,3,,residential,219.5,67.2,0.6103,0.8646,0.958,16.3,15.6,10,0,
345846254,12.954027,77.721114,2,,residential,124.4,50.6,0.6113,0.8748,0.5003,16.9,8.4,9,0,
345846278,12.953963,77.721111,3,,residential,139.4,52.6,0.6324,0.861,0.594,16.5,9.8,8,0,
345846872,13.014553,77.576634,4,,other,463.3,87.4,0.7618,0.9996,0.7045,25.6,18.1,4,1,
345846887,12.953652,77.72112,4,,residential,166.0,51.6,0.7826,0.9998,0.8878,13.7,12.1,4,1,
345847195,12.954709,77.721126,5,,residential,107.3,44.8,0.6715,0.9992,0.4487,15.5,6.9,4,0,
345847213,13.013395,77.578313,3,,commercial,218.7,60.0,0.7636,0.9993,0.7147,17.5,12.5,4,1,
345847877,13.075946,77.521656,3,,other,102.4,40.7,0.7768,0.9981,0.8088,11.3,9.1,4,1,
345848121,12.948476,77.64444,4,,commercial,5653.5,360.9,0.5454,0.6816,0.792,102.3,81.0,23,1,
345848148,12.955658,77.722377,2,,other,38.9,27.1,0.6658,0.9994,0.4384,9.4,4.1,4,0,
345848226,12.955016,77.721312,5,,residential,36.3,25.8,0.6879,0.9996,0.4788,8.7,4.2,4,0,
345848478,12.954918,77.721073,5,,residential,70.1,33.7,0.7782,0.9997,0.8246,9.2,7.6,4,0,
345848492,12.95563,77.721932,4,,commercial,135.0,46.5,0.7854,0.9984,0.9858,11.7,11.5,4,1,
345848588,12.956027,77.730796,1,,commercial,17.9,17.8,0.7099,0.9992,0.5262,5.8,3.1,4,0,
345848678,12.955591,77.721675,5,,commercial,381.6,83.8,0.6821,0.9996,0.4679,28.6,13.4,4,1,
345848832,12.955081,77.721056,4,,residential,65.1,33.1,0.748,0.9977,0.6407,10.1,6.5,5,0,
345848845,12.95443,77.721117,1,,other,225.7,84.8,0.3947,0.7956,0.8148,18.7,15.2,13,0,
345849016,12.955617,77.722241,4,,commercial,109.3,42.5,0.7618,0.9991,0.7037,12.5,8.8,4,1,
345849081,12.954147,77.721136,4,,residential,181.5,61.1,0.611,0.9485,0.6264,17.5,10.9,8,0,
345852820,13.00678,77.554527,3,,commercial,258.4,65.9,0.7484,0.9587,0.8348,18.0,15.0,8,0,
345853596,12.990814,77.613248,3,,other,252.9,64.1,0.7742,0.9952,0.7831,18.0,14.1,4,0,
345854222,12.942943,77.584903,2,,residential,304.5,70.1,0.7791,0.9994,0.836,19.1,16.0,4,0,
345854908,12.955735,77.517811,3,,civic,1138.0,184.7,0.4194,0.7996,0.3219,66.5,21.4,11,1,
345858831,13.005352,77.55065,3,,other,151.4,62.7,0.4842,0.796,0.7307,16.1,11.8,12,0,
345861212,12.937691,77.625054,2,,residential,120.4,44.0,0.7826,0.9939,0.8822,11.7,10.3,4,0,
345861366,12.992614,77.571153,4,,commercial,1772.2,169.0,0.7801,0.9997,0.8476,45.7,38.8,4,0,
345861400,13.01445,77.579532,8,,residential,523.1,95.1,0.7261,0.9993,0.5689,30.3,17.3,4,1,
345861975,13.014366,77.573071,7,,residential,558.9,104.0,0.649,0.9985,0.4114,36.9,15.2,4,1,
345862128,13.01442,77.579208,4,,residential,840.3,117.9,0.7591,0.9997,0.6905,34.9,24.1,4,1,
345868257,12.986394,77.696005,14,,commercial,3249.8,237.1,0.7266,0.9264,0.9198,61.8,56.8,6,1,
345892720,12.961771,77.586092,13,,commercial,995.8,142.0,0.6206,0.9994,0.3714,51.8,19.2,4,0,
345894096,13.024927,77.577211,14,,residential,916.4,157.3,0.4653,0.7838,0.6801,41.5,28.2,30,0,
345894168,13.02459,77.57753,14,,residential,709.6,137.6,0.4711,0.8554,0.8079,32.0,25.9,24,0,
345895071,12.983493,77.611025,1,,other,167.0,61.0,0.5647,0.9972,0.3067,23.4,7.2,7,0,
345895084,12.982003,77.610817,4,,commercial,1330.3,175.1,0.5454,0.7849,0.5016,58.1,29.2,17,1,
345895179,12.938428,77.627192,2,,other,93.8,38.8,0.7837,0.9967,0.9092,10.2,9.2,4,0,
345895320,12.939953,77.627968,3,,other,171.2,53.5,0.7512,0.998,0.654,16.2,10.6,4,1,
345895330,12.940177,77.627754,4,,residential,949.0,143.7,0.5773,0.9388,0.3661,52.5,19.2,10,1,
345895336,12.939928,77.627755,4,,residential,397.1,86.9,0.6612,0.8853,0.6311,26.7,16.8,6,1,
345904645,12.996005,77.604134,1,,residential,550.6,101.2,0.6759,0.8856,0.704,29.7,20.9,8,1,
345905354,12.985615,77.61553,4,,residential,647.7,104.7,0.7419,0.996,0.6167,32.5,20.0,4,0,
345911355,12.98618,77.672644,4,,residential,1060.6,167.8,0.4735,0.6088,0.792,46.9,37.1,28,0,
345911889,13.009349,77.580036,4,,commercial,287.8,68.8,0.765,0.9997,0.7221,20.0,14.4,4,0,
345912123,13.006076,77.580786,1,,commercial,783.4,114.4,0.7519,0.9954,0.6547,34.7,22.7,4,0,
345912154,12.939264,77.632109,4,,residential,571.6,100.0,0.7178,0.9305,0.7637,28.4,21.7,6,1,
345917046,12.953496,77.650114,5,,commercial,1637.4,177.1,0.6562,0.8378,0.8633,47.6,41.1,15,0,
345917371,12.944755,77.628814,4,,civic,223.1,60.4,0.7682,1.0,0.7422,17.3,12.9,4,1,
345917439,12.953902,77.649655,5,,commercial,1353.8,147.2,0.7847,0.9954,0.9392,38.1,35.7,4,1,
345917495,12.944646,77.629642,2,,civic,258.4,78.8,0.5235,0.9992,0.268,31.1,8.3,4,0,
345917541,12.944872,77.62959,2,,civic,294.8,84.3,0.5217,0.9989,0.2663,33.3,8.9,4,0,
345917625,12.953027,77.64932,5,,commercial,1158.1,136.2,0.7847,0.9951,0.9374,35.2,33.0,4,1,
345918708,12.95688,77.736846,2,,other,119.2,43.7,0.7851,0.9991,0.9617,11.1,10.7,4,0,
345918926,12.956021,77.731026,1,,other,43.7,26.4,0.7853,0.9982,0.9756,6.7,6.5,4,0,
345918947,12.956364,77.734029,3,,other,316.2,79.6,0.6266,0.9987,0.3794,28.9,11.0,4,0,
345919022,12.956174,77.732262,3,,commercial,105.1,42.3,0.7363,0.9986,0.5999,13.2,7.9,4,0,
345919039,12.956743,77.736341,4,,commercial,326.7,78.4,0.6672,0.9991,0.4406,27.2,12.0,4,0,
345919049,12.956152,77.732083,1,,commercial,140.9,57.7,0.532,0.9996,0.2754,22.6,6.2,4,0,
345920129,12.989395,77.618565,4,,residential,589.5,114.8,0.5617,0.7797,0.8849,29.2,25.9,22,0,
345920560,12.98951,77.61824,4,,residential,646.6,121.2,0.553,0.722,0.7253,35.1,25.5,8,0,
345926370,13.09493,77.579918,2,,other,197.3,56.4,0.7789,0.9946,0.8292,15.5,12.8,4,0,
345927167,12.949396,77.561314,2,,commercial,66.5,33.7,0.734,0.999,0.592,10.6,6.3,4,1,
345934452,12.971779,77.645048,3,,residential,138.3,47.2,0.7791,0.9995,0.8354,12.9,10.8,4,0,
345934466,12.970187,77.645844,2,,commercial,268.5,66.2,0.7703,0.9999,0.7567,18.8,14.3,4,0,
345934472,12.970215,77.647191,3,,commercial,241.2,62.7,0.771,0.9997,0.7613,17.8,13.6,4,0,
345934500,12.969954,77.645853,4,,residential,391.4,79.8,0.7725,0.9997,0.7726,22.5,17.4,4,0,
345934543,12.97001,77.64704,1,,residential,223.4,59.9,0.7822,0.9996,0.8789,15.9,14.0,4,0,
345934553,12.971888,77.645049,4,,residential,114.4,42.9,0.7809,0.9999,0.859,11.5,9.9,4,0,
345934558,12.970214,77.646679,2,,other,230.1,61.3,0.7691,0.9991,0.7477,17.6,13.1,4,0,
345934569,12.969985,77.647208,4,,residential,356.5,78.1,0.7347,0.9994,0.595,24.5,14.6,4,0,
345934783,12.931469,77.637428,4,,residential,1302.0,234.7,0.2969,0.5734,0.6079,61.1,37.2,16,0,
345934920,12.930981,77.637769,4,,residential,653.6,156.0,0.3375,0.999,0.1394,68.5,9.5,4,0,
345934999,12.93087,77.637417,4,,residential,2477.4,360.0,0.2402,0.9464,0.1522,131.1,20.0,44,0,
345935774,13.000646,77.550351,4,,commercial,110.2,45.2,0.6792,0.8678,0.8707,12.1,10.5,8,0,
345935867,12.982737,77.600594,5,,residential,554.3,122.4,0.4653,0.7798,0.6855,32.2,22.1,20,0,
345935885,12.982561,77.601554,4,,commercial,504.2,89.9,0.7838,0.9961,0.9099,23.6,21.5,4,0,
345935893,12.98164,77.598359,14,,residential,578.4,102.0,0.6988,0.9981,0.5005,34.0,17.0,4,0,
345935913,12.982559,77.59853,2,12.0,commercial,366.8,84.9,0.6393,0.8307,0.7453,24.3,18.1,6,1,
345935914,12.994632,77.614153,4,,residential,516.6,94.6,0.7252,0.9961,0.5648,30.3,17.1,4,0,
345935944,12.983256,77.600515,5,,residential,188.7,55.9,0.7581,0.997,0.684,16.6,11.4,4,0,
345935945,12.994974,77.614054,4,,residential,211.1,58.8,0.7661,0.9957,0.7258,17.1,12.4,4,0,
345935954,12.983762,77.597731,4,25.0,other,738.1,107.4,0.8036,0.8485,0.8099,32.8,26.5,10,1,
345935975,12.982666,77.601335,4,,commercial,344.4,74.2,0.7851,0.9956,0.9555,19.0,18.2,4,0,
345935978,12.981126,77.597857,4,,other,2004.2,252.4,0.3953,0.9459,0.1722,110.9,19.1,5,0,
345935989,12.995064,77.613722,5,,residential,205.7,58.7,0.7496,0.9957,0.6452,17.9,11.5,4,0,
345935991,12.995472,77.610366,19,,residential,431.4,83.1,0.7843,0.994,0.9226,21.7,20.0,4,0,
345936007,12.983467,77.597387,1,,civic,352.7,75.8,0.7713,0.9963,0.7615,21.6,16.4,4,1,
345936032,12.984332,77.597578,1,,other,304.3,69.8,0.7853,0.9934,0.9918,17.6,17.4,5,1,
345936059,12.993889,77.612933,3,,other,173.6,52.7,0.7845,0.9948,0.9292,13.7,12.7,4,1,
345936063,12.984205,77.598063,3,,other,364.1,88.9,0.5796,0.7663,0.6633,26.8,17.8,6,1,
345936081,12.982818,77.598246,3,17.0,commercial,1977.7,207.9,0.5748,0.6944,0.6225,67.6,42.1,10,1,
345940114,13.094797,77.578932,4,,other,64.7,32.4,0.7755,0.9939,0.794,9.1,7.2,4,0,
345940184,13.09414,77.578302,3,,other,93.8,41.2,0.6956,0.9964,0.4928,13.8,6.8,4,0,
345946657,12.979999,77.604039,5,,commercial,438.0,85.0,0.7622,0.927,0.6673,26.6,17.8,6,1,
345947668,12.957107,77.592322,4,,commercial,393.9,82.4,0.7296,0.9974,0.5778,26.1,15.1,4,0,
345949317,12.955646,77.639022,3,,residential,165.4,58.3,0.612,0.9988,0.3602,21.4,7.7,4,1,
345949343,12.956102,77.638627,5,,residential,118.8,43.6,0.7852,0.9973,0.9653,11.1,10.7,4,1,
345954366,13.090665,77.581258,1,,other,80.0,36.4,0.7603,0.9964,0.6944,10.8,7.5,4,1,
345955038,12.9924,77.587563,3,,civic,2489.9,236.8,0.5579,0.886,0.5626,70.7,39.8,9,1,
345955041,12.994052,77.614806,2,,residential,184.7,60.9,0.625,0.8003,0.8357,16.6,13.9,8,0,
345955114,12.936014,77.634557,5,,residential,552.3,103.1,0.6524,0.8312,0.8845,27.4,24.2,11,1,
345958543,13.007416,77.582185,1,,residential,198.0,63.1,0.6242,0.8686,0.9286,15.7,14.5,12,0,
345958558,13.005858,77.581054,1,,residential,489.7,89.7,0.765,0.9954,0.7197,26.1,18.8,4,0,
345958591,13.011119,77.583569,1,,residential,199.8,59.1,0.719,1.0,0.5495,19.1,10.5,4,0,
345958595,13.009941,77.58318,1,,residential,304.1,71.2,0.7538,0.9999,0.6659,21.4,14.2,4,0,
345958621,13.008844,77.582055,2,,residential,343.4,79.6,0.6811,0.9994,0.4657,27.2,12.6,5,0,
345958646,13.008754,77.582414,1,,residential,438.9,83.8,0.7853,0.9992,0.9757,21.2,20.7,4,0,
345958652,13.009282,77.582396,2,,residential,318.7,73.1,0.7505,0.9996,0.6517,22.1,14.4,4,0,
345958653,13.009952,77.58304,3,,residential,280.3,67.7,0.7684,0.9997,0.7433,19.4,14.4,4,0,
345958659,13.008515,77.582064,1,,residential,283.4,68.4,0.7615,0.9989,0.7025,20.1,14.1,4,0,
